orderId,customerId,amount,orderDate,location_id,product_id,productName,category_id
52590073,404197,995,05/08/2018 09:18,5548,542429,,28351
52590065,35407,995,05/08/2018 09:22,5548,542443,,28351
52590083,2414912,1450,05/08/2018 09:23,5548,542440,,28354
52590070,440269,1031,05/08/2018 09:32,5548,542434,,28351
52590067,5950427,2245,05/08/2018 10:05,5548,542433,,28352
52590071,0,1600,05/08/2018 10:14,5548,542449,,28356
52590102,8723,875,06/08/2018 08:30,5548,542429,,28351
52590100,16185,2268,06/08/2018 08:40,5548,542433,,28352
52590101,0,1175,06/08/2018 09:25,5548,542790,,28352
52590103,0,895,06/08/2018 09:41,5548,542438,,28352
52590104,5958563,775,06/08/2018 10:09,5548,542427,,28351
52590105,6565342,850,06/08/2018 11:31,5548,542449,,28356
52590107,9342147,2145,07/08/2018 09:26,5548,542434,,28351
52590106,539987,356,07/08/2018 11:04,5548,542435,,28351
52590114,0,1295,08/08/2018 07:20,5548,542451,,28351
52590111,21706,345,08/08/2018 07:42,5548,542437,,28351
52590110,0,1420,08/08/2018 07:44,5548,542429,,28351
52590118,30704,1990,08/08/2018 07:49,5548,542429,,28351
52590120,5881315,0,08/08/2018 07:52,5548,542429,,28351
52590108,4692541,0,08/08/2018 07:55,5548,542437,,28351
52590113,138269,1570,08/08/2018 08:10,5548,542437,,28351
52590117,397268,1696,08/08/2018 08:25,5548,542435,,28351
52590115,397268,160,08/08/2018 08:32,5548,542428,,28351
52590116,30704,1593,08/08/2018 09:00,5548,542450,,28351
52590109,59205,2790,08/08/2018 09:13,5548,542440,,28354
52590112,582763,920,08/08/2018 10:03,5548,542437,,28351
52590121,7162,671,08/08/2018 10:16,5548,542435,,28351
52590119,1985204,395,08/08/2018 10:28,5548,542428,,28351
52590122,9342148,0,09/08/2018 08:01,5548,542436,,28351
52590124,366369,2795,09/08/2018 08:07,5548,542427,,28351
52590123,215165,1140,09/08/2018 09:38,5548,542432,,28353
52590125,57466,425,09/08/2018 11:00,5548,542450,,28351
52590130,188122,2545,10/08/2018 08:11,5548,542433,,28352
52590127,6821552,0,10/08/2018 08:41,5548,542437,,28351
52590131,6821552,0,10/08/2018 08:50,5548,542789,,28353
52590126,69272,2195,10/08/2018 09:12,5548,542453,,28351
52590129,311788,0,10/08/2018 10:12,5548,542449,,28356
52590128,244399,790,10/08/2018 11:39,5548,542789,,28353
52590137,0,2417,11/08/2018 07:36,5548,542444,,28351
52590139,9342149,395,11/08/2018 07:50,5548,542459,,28356
52590141,37521,1770,11/08/2018 08:10,5548,542436,,28351
52590133,99146,0,11/08/2018 08:13,5548,542450,,28351
52590142,9342150,1645,11/08/2018 08:20,5548,542433,,28352
52590144,382430,1570,11/08/2018 08:52,5548,542790,,28352
52590136,7930017,395,11/08/2018 08:55,5548,542434,,28351
52590143,65897,1550,11/08/2018 08:58,5548,542459,,28356
52590135,5568083,1145,11/08/2018 09:10,5548,542437,,28351
52590138,1625963,900,11/08/2018 09:32,5548,542429,,28351
52590134,563339,1701,11/08/2018 09:55,5548,542442,,28352
52590132,38251,581,11/08/2018 10:48,5548,542435,,28351
52590140,266102,300,11/08/2018 10:49,5548,542451,,28351
52590149,2046675,740,12/08/2018 07:46,5548,542432,,28353
52590152,524963,1570,12/08/2018 08:19,5548,542441,,28355
52590148,9342151,995,12/08/2018 08:59,5548,542435,,28351
52590150,130472,995,12/08/2018 09:47,5548,542434,,28351
52590154,213901,395,12/08/2018 09:52,5548,542432,,28353
52590153,461650,900,12/08/2018 09:53,5548,542437,,28351
52590147,2240996,896,12/08/2018 10:36,5548,542429,,28351
52590146,9706,850,12/08/2018 11:00,5548,542430,,28351
52590145,120047,581,12/08/2018 11:53,5548,542434,,28351
52590151,537224,495,12/08/2018 11:59,5548,542428,,28351
52590161,0,775,13/08/2018 08:06,5548,542438,,28352
52590164,8544259,1413,13/08/2018 08:41,5548,542451,,28351
52590163,0,325,13/08/2018 09:14,5548,542436,,28351
52590160,110895,720,13/08/2018 09:22,5548,542434,,28351
52590162,41043,495,13/08/2018 09:32,5548,542434,,28351
52590166,352004,495,13/08/2018 10:10,5548,542429,,28351
52590165,0,0,13/08/2018 10:35,5548,542428,,28351
52590167,12146,456,13/08/2018 11:23,5548,542434,,28351
52590176,561778,15060,14/08/2018 05:40,5548,542453,,28351
52590175,133288,0,14/08/2018 07:36,5548,542789,,28353
52590171,133288,0,14/08/2018 07:47,5548,542442,,28352
52590172,327055,3585,14/08/2018 08:52,5548,542437,,28351
52590168,82235,311,14/08/2018 09:13,5548,542434,,28351
52590174,429583,690,14/08/2018 09:15,5548,542428,,28351
52590173,368914,740,14/08/2018 09:26,5548,542790,,28352
52590169,1650820,3720,14/08/2018 09:42,5548,542437,,28351
52590170,63218,2565,14/08/2018 11:03,5548,542790,,28352
52590181,187339,2640,15/08/2018 06:36,5548,542433,,28352
52590185,1666353,0,15/08/2018 06:39,5548,542428,,28351
52590180,532098,761,15/08/2018 08:19,5548,542444,,28351
52590177,0,1345,15/08/2018 08:22,5548,542453,,28351
52590182,430034,345,15/08/2018 09:00,5548,542789,,28353
52590183,1776828,1391,15/08/2018 09:08,5548,542437,,28351
52590178,80350,2590,15/08/2018 09:44,5548,542442,,28352
52590186,59890,425,15/08/2018 10:38,5548,542431,,28352
52590184,7297554,851,15/08/2018 10:48,5548,542450,,28351
52590179,11721,1233,15/08/2018 11:15,5548,542428,,28351
52590190,6697443,950,16/08/2018 08:08,5548,542432,,28353
52590189,6075570,650,16/08/2018 09:56,5548,542790,,28352
52590188,7516109,395,16/08/2018 10:24,5548,542433,,28352
52590187,551010,518,16/08/2018 10:33,5548,542450,,28351
52590192,1691007,395,16/08/2018 10:36,5548,542434,,28351
52590191,132598,1145,16/08/2018 10:58,5548,542428,,28351
52590199,533519,1500,17/08/2018 07:40,5548,542790,,28352
52590195,1892314,895,17/08/2018 08:04,5548,542789,,28353
52590196,131356,1420,17/08/2018 08:55,5548,542428,,28351
52590197,469160,950,17/08/2018 08:57,5548,542433,,28352
52590193,114119,495,17/08/2018 09:13,5548,542435,,28351
52590194,4102478,1450,17/08/2018 09:13,5548,542451,,28351
52590198,41248,395,17/08/2018 09:26,5548,542432,,28353
52590200,138548,1645,17/08/2018 10:13,5548,542450,,28351
52590206,129991,1770,18/08/2018 05:32,5548,542434,,28351
52590212,215131,2210,18/08/2018 06:38,5548,542790,,28352
52590208,215131,1955,18/08/2018 07:01,5548,542790,,28352
52590211,9342152,2010,18/08/2018 07:10,5548,542434,,28351
52590209,2046319,895,18/08/2018 07:52,5548,542451,,28351
52590201,1966026,995,18/08/2018 08:33,5548,542437,,28351
52590203,31985,995,18/08/2018 08:44,5548,542429,,28351
52590207,582883,1278,18/08/2018 09:35,5548,542790,,28352
52590213,216257,1170,18/08/2018 09:42,5548,542429,,28351
52590202,212529,1845,18/08/2018 09:43,5548,542434,,28351
52590210,7457868,356,18/08/2018 09:45,5548,542449,,28356
52590204,129991,650,18/08/2018 10:12,5548,542432,,28353
52590205,4264,2235,18/08/2018 11:08,5548,542789,,28353
52590215,5602,356,19/08/2018 07:47,5548,542441,,28355
52590220,324680,1075,19/08/2018 07:59,5548,542451,,28351
52590221,9342153,2885,19/08/2018 08:13,5548,542449,,28356
52590223,6928124,446,19/08/2018 08:29,5548,542789,,28353
52590218,140555,495,19/08/2018 08:40,5548,542435,,28351
52590222,1625963,675,19/08/2018 08:58,5548,542789,,28353
52590214,159346,640,19/08/2018 09:09,5548,542427,,28351
52590216,58794,850,19/08/2018 10:21,5548,542435,,28351
52590219,80157,2095,19/08/2018 10:28,5548,542437,,28351
52590217,306983,395,19/08/2018 11:14,5548,542434,,28351
52590226,9342154,4285,20/08/2018 07:53,5548,542430,,28351
52590225,7258660,626,20/08/2018 08:59,5548,542453,,28351
52590224,38666,995,20/08/2018 10:29,5548,542432,,28353
52590234,4355393,495,21/08/2018 07:49,5548,542433,,28352
52590232,5879364,968,21/08/2018 07:58,5548,542444,,28351
52590233,165625,1965,21/08/2018 08:17,5548,542789,,28353
52590235,200965,1025,21/08/2018 08:27,5548,542448,,28355
52590238,76003,1370,21/08/2018 09:05,5548,542434,,28351
52590236,309620,715,21/08/2018 09:44,5548,542442,,28352
52590242,9342156,395,21/08/2018 09:53,5548,542448,,28355
52590239,306983,495,21/08/2018 10:23,5548,542433,,28352
52590237,41542,2095,21/08/2018 10:27,5548,542453,,28351
52590241,7782503,585,21/08/2018 10:59,5548,542439,,28353
52590240,9342155,575,21/08/2018 11:51,5548,542435,,28351
52590256,16185,1270,22/08/2018 06:49,5548,542434,,28351
52590246,16185,800,22/08/2018 06:50,5548,542790,,28352
52590249,840725,1395,22/08/2018 06:52,5548,542435,,28351
52590243,0,2685,22/08/2018 06:56,5548,542434,,28351
52590248,366646,3195,22/08/2018 07:47,5548,542435,,28351
52590258,80157,2015,22/08/2018 08:04,5548,542427,,28351
52590254,253328,1645,22/08/2018 08:33,5548,542437,,28351
52590252,582982,2350,22/08/2018 08:40,5548,542790,,28352
52590251,6675,1925,22/08/2018 08:48,5548,542453,,28351
52590255,176445,645,22/08/2018 08:57,5548,542440,,28354
52590244,4832790,1200,22/08/2018 09:30,5548,542432,,28353
52590253,357087,356,22/08/2018 10:36,5548,542449,,28356
52590245,4867680,356,22/08/2018 10:38,5548,542430,,28351
52590247,134633,1045,22/08/2018 11:16,5548,542435,,28351
52590257,11624,356,22/08/2018 11:42,5548,542453,,28351
52590250,9336105,207,22/08/2018 11:43,5548,542435,,28351
52590262,208874,650,23/08/2018 07:53,5548,542437,,28351
52590264,1642244,896,23/08/2018 08:22,5548,542790,,28352
52590263,1624524,895,23/08/2018 08:42,5548,542450,,28351
52590261,172938,3050,23/08/2018 09:59,5548,542437,,28351
52590260,9803,2495,23/08/2018 10:04,5548,542445,,28351
52590259,306983,395,23/08/2018 11:45,5548,542449,,28356
52590265,0,495,24/08/2018 08:16,5548,542437,,28351
52590271,4832790,1145,24/08/2018 08:40,5548,542435,,28351
52590274,360822,800,24/08/2018 09:20,5548,542434,,28351
52590273,1690089,0,24/08/2018 09:27,5548,542427,,28351
52590266,214986,495,24/08/2018 09:56,5548,542434,,28351
52590269,1652128,1620,24/08/2018 11:23,5548,542790,,28352
52590275,86880,650,24/08/2018 11:26,5548,542445,,28351
52590272,86880,575,24/08/2018 11:27,5548,542451,,28351
52590268,2045268,495,24/08/2018 11:58,5548,542450,,28351
52590277,9342158,1385,25/08/2018 07:04,5548,542435,,28351
52590284,1340,10370,25/08/2018 07:23,5548,542432,,28353
52590281,2115377,395,25/08/2018 08:16,5548,542427,,28351
52590280,1340,0,25/08/2018 08:52,5548,542449,,28356
52590276,5586,1481,25/08/2018 09:47,5548,542437,,28351
52590283,215074,2690,25/08/2018 10:04,5548,542435,,28351
52590279,19540,1170,25/08/2018 10:08,5548,542443,,28351
52590282,6076190,895,25/08/2018 11:20,5548,542429,,28351
52590278,252525,770,25/08/2018 11:22,5548,542429,,28351
52590288,200002,675,26/08/2018 07:42,5548,542430,,28351
52590286,1707151,356,26/08/2018 08:52,5548,542438,,28352
52590289,89562,1625,26/08/2018 09:21,5548,542435,,28351
52590287,678,1450,26/08/2018 09:37,5548,542437,,28351
52590285,32422,395,26/08/2018 10:03,5548,542435,,28351
52590291,445091,1600,26/08/2018 10:08,5548,542437,,28351
52590290,346069,995,26/08/2018 10:13,5548,542436,,28351
52590293,213554,1995,27/08/2018 10:35,5548,542427,,28351
52590292,9807,338,27/08/2018 10:35,5548,542436,,28351
52590296,9342159,750,28/08/2018 08:39,5548,542437,,28351
52590295,9013,1211,28/08/2018 10:18,5548,542790,,28352
52590294,120047,995,28/08/2018 10:59,5548,542448,,28355
52590297,120047,585,28/08/2018 11:02,5548,542437,,28351
52590313,1883080,608,29/08/2018 08:44,5548,542437,,28351
52590311,6821685,1895,29/08/2018 08:44,5548,542430,,28351
52590310,180633,575,29/08/2018 08:52,5548,542434,,28351
52590308,62209,4340,29/08/2018 09:07,5548,542790,,28352
52590309,62209,995,29/08/2018 09:14,5548,542428,,28351
52590306,62993,446,29/08/2018 09:43,5548,542431,,28352
52590315,8723,650,29/08/2018 10:05,5548,542435,,28351
52590312,8723,495,29/08/2018 10:05,5548,542437,,28351
52590307,58794,850,29/08/2018 10:50,5548,542437,,28351
52590314,216101,3227,29/08/2018 11:00,5548,542441,,28355
52590323,129991,8464,30/08/2018 06:49,5548,542445,,28351
52590316,547624,0,30/08/2018 07:49,5548,542437,,28351
52590318,4262179,0,30/08/2018 07:50,5548,542435,,28351
52590322,196567,840,30/08/2018 08:51,5548,542790,,28352
52590321,6052,1566,30/08/2018 09:32,5548,542442,,28352
52590320,108458,1300,30/08/2018 09:36,5548,542440,,28354
52590317,9342162,395,30/08/2018 11:53,5548,542437,,28351
52590319,9151,900,30/08/2018 11:59,5548,542441,,28355
52590331,1373,2765,31/08/2018 06:18,5548,542448,,28355
52590330,165290,1795,31/08/2018 08:31,5548,542432,,28353
52590325,320208,1890,31/08/2018 08:48,5548,542440,,28354
52590328,1966026,495,31/08/2018 08:56,5548,542437,,28351
52590324,58794,850,31/08/2018 09:45,5548,542450,,28351
52590327,312674,0,31/08/2018 09:51,5548,542428,,28351
52590329,1665653,518,31/08/2018 10:16,5548,542432,,28353
52590326,312674,0,31/08/2018 10:29,5548,542434,,28351
52590337,9328594,1590,01/09/2018 06:40,5548,542435,,28351
52590335,37119,356,01/09/2018 07:43,5548,542428,,28351
52590341,5397641,1045,01/09/2018 08:14,5548,542432,,28353
52590336,368914,395,01/09/2018 08:34,5548,542789,,28353
52590340,1984008,395,01/09/2018 08:49,5548,542437,,28351
52590334,120934,495,01/09/2018 09:01,5548,542442,,28352
52590339,131132,1340,01/09/2018 09:06,5548,542428,,28351
52590332,6128095,395,01/09/2018 10:01,5548,542432,,28353
52590333,562589,1305,01/09/2018 10:27,5548,542789,,28353
52590338,83290,2790,01/09/2018 10:42,5548,542442,,28352
52590351,7037,395,02/09/2018 08:19,5548,542449,,28356
52590353,36564,1625,02/09/2018 08:19,5548,542449,,28356
52590344,582982,5065,02/09/2018 08:39,5548,542449,,28356
52590349,165625,650,02/09/2018 08:43,5548,542449,,28356
52590348,597361,2295,02/09/2018 08:56,5548,542449,,28356
52590346,165625,1470,02/09/2018 09:03,5548,542449,,28356
52590350,7469091,775,02/09/2018 09:05,5548,542449,,28356
52590343,138918,1544,02/09/2018 09:14,5548,542434,,28351
52590347,18514,1815,02/09/2018 09:22,5548,542437,,28351
52590345,1732416,3175,02/09/2018 09:36,5548,542432,,28353
52590342,106807,1305,02/09/2018 10:14,5548,542428,,28351
52590354,9342163,3510,02/09/2018 10:15,5548,542451,,28351
52590352,214368,495,02/09/2018 10:52,5548,542434,,28351
52590357,187400,2565,03/09/2018 06:27,5548,542437,,28351
52590355,422463,518,03/09/2018 08:47,5548,542450,,28351
52590356,41248,356,03/09/2018 08:50,5548,542432,,28353
52590358,426829,1391,04/09/2018 08:14,5548,542449,,28356
52590359,172938,2250,04/09/2018 09:48,5548,542429,,28351
52590361,5759089,770,04/09/2018 09:54,5548,542428,,28351
52590360,1240026,1085,04/09/2018 10:25,5548,542449,,28356
52590365,9342165,2095,05/09/2018 07:06,5548,542434,,28351
52590364,9342164,2295,05/09/2018 07:53,5548,542441,,28355
52590366,9342166,995,05/09/2018 08:39,5548,542438,,28352
52590362,6641867,896,05/09/2018 09:18,5548,542433,,28352
52590363,7376638,356,05/09/2018 09:24,5548,542443,,28351
52590368,567807,790,05/09/2018 09:42,5548,542435,,28351
52590367,1783356,1450,05/09/2018 09:44,5548,542437,,28351
52590373,678,1275,06/09/2018 06:18,5548,542451,,28351
52590372,51756,914,06/09/2018 07:37,5548,542435,,28351
52590370,83865,690,06/09/2018 08:17,5548,542432,,28353
52590369,831595,395,06/09/2018 08:36,5548,542429,,28351
52590376,1851350,395,06/09/2018 10:09,5548,542433,,28352
52590374,58794,850,06/09/2018 10:45,5548,542789,,28353
52590375,6075429,395,06/09/2018 11:00,5548,542437,,28351
52590371,6146929,356,06/09/2018 11:50,5548,542435,,28351
52590404,40034,13420,07/09/2018 05:32,5548,542428,,28351
52590398,7004539,1890,07/09/2018 06:24,5548,542442,,28352
52590401,599138,1270,07/09/2018 07:15,5548,542434,,28351
52590399,568127,495,07/09/2018 07:39,5548,542449,,28356
52590403,146256,585,07/09/2018 08:45,5548,542429,,28351
52590397,37870,345,07/09/2018 09:03,5548,542790,,28352
52590405,568969,1465,07/09/2018 09:21,5548,542441,,28355
52590400,44370,2245,07/09/2018 09:22,5548,542427,,28351
52590402,555722,1825,07/09/2018 10:01,5548,542433,,28352
52590411,179331,698,08/09/2018 08:11,5548,542790,,28352
52590415,1842666,1075,08/09/2018 08:11,5548,542450,,28351
52590414,320983,2200,08/09/2018 08:19,5548,542450,,28351
52590409,9342154,1845,08/09/2018 08:31,5548,542430,,28351
52590413,1713530,855,08/09/2018 08:50,5548,542432,,28353
52590410,114119,608,08/09/2018 08:51,5548,542437,,28351
52590408,7024145,1150,08/09/2018 11:07,5548,542428,,28351
52590412,98570,650,08/09/2018 11:11,5548,542433,,28352
52590422,369841,1765,09/09/2018 07:25,5548,542789,,28353
52590418,114133,2050,09/09/2018 07:34,5548,542432,,28353
52590420,325076,1395,09/09/2018 07:52,5548,542429,,28351
52590426,317226,2270,09/09/2018 07:59,5548,542431,,28352
52590425,317226,100,09/09/2018 08:01,5548,542434,,28351
52590421,1676827,995,09/09/2018 08:37,5548,542450,,28351
52590416,592115,5245,09/09/2018 08:49,5548,542790,,28352
52590419,2071762,395,09/09/2018 08:59,5548,542449,,28356
52590417,7460,446,09/09/2018 09:02,5548,542442,,28352
52590427,37222,5190,09/09/2018 10:19,5548,542453,,28351
52590423,1784914,1270,09/09/2018 10:21,5548,542789,,28353
52590424,0,1121,09/09/2018 11:59,5548,542432,,28353
52590433,1908275,0,10/09/2018 08:35,5548,542441,,28355
52590429,215165,1398,10/09/2018 08:39,5548,542437,,28351
52590434,7162,356,10/09/2018 09:57,5548,542433,,28352
52590431,356494,920,10/09/2018 10:20,5548,542450,,28351
52590432,0,995,10/09/2018 10:22,5548,542451,,28351
52590430,23510,1955,10/09/2018 10:28,5548,542431,,28352
52590428,1707206,356,10/09/2018 11:08,5548,542444,,28351
52590435,7233273,806,10/09/2018 11:41,5548,542434,,28351
52590443,582883,653,11/09/2018 09:02,5548,542435,,28351
52590439,181056,1305,11/09/2018 10:06,5548,542442,,28352
52590442,8723,650,11/09/2018 10:09,5548,542432,,28353
52590438,8723,595,11/09/2018 10:10,5548,542439,,28353
52590437,4264,395,11/09/2018 10:38,5548,542428,,28351
52590436,18286,995,11/09/2018 10:48,5548,542432,,28353
52590440,0,806,11/09/2018 11:35,5548,542437,,28351
52590441,151072,895,11/09/2018 11:43,5548,542445,,28351
52590445,0,950,12/09/2018 07:04,5548,542429,,28351
52590447,315868,895,12/09/2018 09:37,5548,542437,,28351
52590444,547700,693,12/09/2018 10:09,5548,542435,,28351
52590448,8774,1895,12/09/2018 11:00,5548,542433,,28352
52590446,558021,806,12/09/2018 11:38,5548,542454,,28352
52590450,340465,1188,13/09/2018 07:50,5548,542427,,28351
52590452,5879364,1866,13/09/2018 08:10,5548,542435,,28351
52590449,146458,395,13/09/2018 10:50,5548,542433,,28352
52590453,2738243,650,13/09/2018 11:06,5548,542435,,28351
52590451,0,456,13/09/2018 11:45,5548,542432,,28353
52590459,250634,1240,14/09/2018 08:17,5548,542451,,28351
52590454,9342171,395,14/09/2018 08:18,5548,542437,,28351
52590456,6074116,1295,14/09/2018 08:22,5548,542454,,28352
52590458,68404,1075,14/09/2018 08:40,5548,542438,,28352
52590455,18514,1645,14/09/2018 09:09,5548,542450,,28351
52590457,181056,2156,14/09/2018 09:32,5548,542437,,28351
52590460,16185,710,14/09/2018 09:50,5548,542429,,28351
52590462,58794,850,14/09/2018 10:44,5548,542433,,28352
52590461,16185,325,14/09/2018 10:45,5548,542437,,28351
52590466,16185,6660,15/09/2018 07:07,5548,542435,,28351
52590465,16185,746,15/09/2018 07:08,5548,542428,,28351
52590470,129860,2390,15/09/2018 07:23,5548,542429,,28351
52590472,593256,3385,15/09/2018 08:29,5548,542428,,28351
52590467,1666884,806,15/09/2018 09:05,5548,542436,,28351
52590464,202669,7080,15/09/2018 09:17,5548,542427,,28351
52590471,1666884,896,15/09/2018 09:27,5548,542448,,28355
52590468,1666884,806,15/09/2018 09:43,5548,542436,,28351
52590463,561778,1450,15/09/2018 09:51,5548,542431,,28352
52590469,122641,2045,15/09/2018 11:03,5548,542443,,28351
52590481,80157,425,16/09/2018 07:50,5548,542445,,28351
52590483,266102,495,16/09/2018 09:28,5548,542453,,28351
52590479,329299,2295,16/09/2018 10:07,5548,542448,,28355
52590482,7370801,321,16/09/2018 10:31,5548,542441,,28355
52590480,190519,1710,16/09/2018 10:56,5548,542428,,28351
52590485,213901,395,17/09/2018 10:00,5548,542442,,28352
52590484,418957,1275,17/09/2018 11:35,5548,542429,,28351
52590490,61448,4550,18/09/2018 06:36,5548,542451,,28351
52590488,3930801,995,18/09/2018 09:00,5548,542433,,28352
52590489,179721,1450,18/09/2018 09:30,5548,542442,,28352
52590487,1587814,395,18/09/2018 11:03,5548,542434,,28351
52590496,132442,923,19/09/2018 07:45,5548,542451,,28351
52590497,215074,3095,19/09/2018 08:17,5548,542443,,28351
52590492,2207472,1720,19/09/2018 08:33,5548,542428,,28351
52590491,7955039,3270,19/09/2018 08:59,5548,542450,,28351
52590493,405006,716,19/09/2018 09:24,5548,542435,,28351
52590498,58794,850,19/09/2018 09:41,5548,542432,,28353
52590495,2874202,840,19/09/2018 10:28,5548,542449,,28356
52590494,353298,395,19/09/2018 10:55,5548,542433,,28352
52590502,1673257,4217,20/09/2018 07:57,5548,542442,,28352
52590499,172958,585,20/09/2018 08:20,5548,542437,,28351
52590501,136251,1170,20/09/2018 08:42,5548,542434,,28351
52590504,60369,950,20/09/2018 08:58,5548,542429,,28351
52590505,129860,1570,20/09/2018 09:24,5548,542449,,28356
52590503,9766,896,20/09/2018 10:59,5548,542437,,28351
52590500,120047,1895,20/09/2018 11:05,5548,542434,,28351
52590509,16185,2618,21/09/2018 06:53,5548,542435,,28351
52590507,6646956,761,21/09/2018 07:46,5548,542429,,28351
52590512,1979523,790,21/09/2018 07:52,5548,542430,,28351
52590511,9342173,806,21/09/2018 08:52,5548,542453,,28351
52590514,463944,1770,21/09/2018 09:02,5548,542432,,28353
52590508,2810804,1233,21/09/2018 09:07,5548,542453,,28351
52590513,8542804,395,21/09/2018 09:26,5548,542434,,28351
52590510,316966,3440,21/09/2018 09:29,5548,542433,,28352
52590515,563339,1791,22/09/2018 10:06,5548,542437,,28351
52590522,208594,1770,23/09/2018 07:38,5548,542435,,28351
52590527,352945,1370,23/09/2018 08:17,5548,542433,,28352
52590526,8163231,2075,23/09/2018 08:17,5548,542435,,28351
52590519,538417,1325,23/09/2018 08:36,5548,542432,,28353
52590524,9115,518,23/09/2018 08:40,5548,542429,,28351
52590520,176218,356,23/09/2018 08:47,5548,542435,,28351
52590518,9342174,4190,23/09/2018 08:56,5548,542437,,28351
52590517,41399,1550,23/09/2018 09:11,5548,542427,,28351
52590530,107222,1148,23/09/2018 09:14,5548,542450,,28351
52590528,83849,311,23/09/2018 09:24,5548,542433,,28352
52590525,1910092,495,23/09/2018 09:26,5548,542789,,28353
52590523,1910092,650,23/09/2018 09:39,5548,542428,,28351
52590529,2007685,395,23/09/2018 09:40,5548,542434,,28351
52590521,9766,1323,23/09/2018 11:15,5548,542435,,28351
52590534,1669347,1045,24/09/2018 08:29,5548,542428,,28351
52590532,7223790,446,24/09/2018 10:04,5548,542432,,28353
52590531,7307599,356,24/09/2018 10:33,5548,542435,,28351
52590533,132077,405,24/09/2018 11:19,5548,542434,,28351
52590539,148527,775,25/09/2018 08:17,5548,542789,,28353
52590537,0,4880,25/09/2018 08:29,5548,542435,,28351
52590540,9342175,995,25/09/2018 09:16,5548,542429,,28351
52590538,7469091,775,25/09/2018 09:27,5548,542432,,28353
52590541,130472,895,25/09/2018 10:40,5548,542442,,28352
52590536,6575364,806,25/09/2018 11:35,5548,542451,,28351
52590545,9326448,1250,26/09/2018 07:12,5548,542433,,28352
52590548,9342176,1890,26/09/2018 07:13,5548,542434,,28351
52590543,7499142,1925,26/09/2018 07:25,5548,542427,,28351
52590546,599138,770,26/09/2018 08:47,5548,542431,,28352
52590550,181056,1188,26/09/2018 08:55,5548,542430,,28351
52590544,201094,2016,26/09/2018 09:17,5548,542448,,28355
52590549,9342177,495,26/09/2018 09:55,5548,542438,,28352
52590547,0,3951,26/09/2018 10:24,5548,542443,,28351
52590557,426829,693,27/09/2018 08:47,5548,542434,,28351
52590559,441484,895,27/09/2018 09:20,5548,542434,,28351
52590553,0,1045,27/09/2018 09:24,5548,542451,,28351
52590554,9115,738,27/09/2018 10:06,5548,542432,,28353
52590552,41411,645,27/09/2018 10:14,5548,542439,,28353
52590558,108898,1470,27/09/2018 10:15,5548,542440,,28354
52590551,135074,1270,27/09/2018 10:23,5548,542429,,28351
52590555,6930247,1720,27/09/2018 10:29,5548,542433,,28352
52590556,89698,2619,27/09/2018 10:55,5548,542436,,28351
52590561,7503176,395,28/09/2018 09:56,5548,542435,,28351
52590564,2543466,1571,28/09/2018 09:59,5548,542435,,28351
52590560,2870646,395,28/09/2018 10:24,5548,542437,,28351
52590563,116129,395,28/09/2018 11:32,5548,542433,,28352
52590562,1240623,850,28/09/2018 11:37,5548,542454,,28352
52590568,7927771,896,29/09/2018 08:11,5548,542432,,28353
52590571,129860,1845,29/09/2018 08:48,5548,542450,,28351
52590566,1638803,870,29/09/2018 09:20,5548,542433,,28352
52590567,9342178,575,29/09/2018 09:53,5548,542437,,28351
52590570,154351,1450,29/09/2018 10:13,5548,542789,,28353
52590569,355172,446,29/09/2018 10:55,5548,542445,,28351
52590565,18286,1990,29/09/2018 11:07,5548,542450,,28351
52590574,129860,3215,30/09/2018 07:16,5548,542435,,28351
52590579,40903,2900,30/09/2018 07:59,5548,542454,,28352
52590578,215165,1887,30/09/2018 08:20,5548,542434,,28351
52590572,2022564,495,30/09/2018 08:40,5548,542453,,28351
52590577,4491,1075,30/09/2018 08:43,5548,542428,,28351
52590575,249312,895,30/09/2018 09:55,5548,542432,,28353
52590573,116129,575,30/09/2018 10:49,5548,542436,,28351
52590576,18286,495,30/09/2018 11:43,5548,542437,,28351
52590587,2543466,1025,01/10/2018 07:49,5548,542427,,28351
52590586,307956,956,01/10/2018 08:46,5548,542430,,28351
52590581,1625963,650,01/10/2018 09:17,5548,542435,,28351
52590583,7162,311,01/10/2018 09:43,5548,542435,,28351
52590584,6641867,2444,01/10/2018 09:52,5548,542429,,28351
52590585,830328,345,01/10/2018 09:53,5548,542427,,28351
52590582,287001,1765,01/10/2018 10:21,5548,542435,,28351
52590580,135302,446,01/10/2018 11:02,5548,542437,,28351
52590588,199292,1990,02/10/2018 07:50,5548,542432,,28353
52590590,80350,1773,02/10/2018 08:23,5548,542437,,28351
52590589,208048,495,02/10/2018 09:18,5548,542435,,28351
52590594,1995468,2762,03/10/2018 07:36,5548,542437,,28351
52590596,582763,1295,03/10/2018 08:22,5548,542427,,28351
52590592,1600634,495,03/10/2018 08:55,5548,542429,,28351
52590595,9342179,375,03/10/2018 09:12,5548,542453,,28351
52590593,6075429,395,03/10/2018 10:56,5548,542427,,28351
52590591,432665,446,03/10/2018 11:35,5548,542432,,28353
52590604,19397,895,04/10/2018 08:49,5548,542443,,28351
52590603,9342166,395,04/10/2018 08:54,5548,542436,,28351
52590606,9342181,240,04/10/2018 09:06,5548,542443,,28351
52590605,9342181,300,04/10/2018 09:48,5548,542445,,28351
